POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1584067563977572352,,,"@AskAnshul Hey @rakhitripathi look Muslims are being harassed.
#islamophobia",Additional Comment,,,,,,,
P:1584067563977572352,,,@vcsvardan1 @AskAnshul @meenaksi050162 Must be busy supporting the scam call centers n their owners who feed $$$ in their pockets🤔🤔,Additional Comment,,,,,,,
P:1584067563977572352,,,"@AskAnshul 2 decades down the line, bollywood will make a movie on these guys and tell the country how these social workers were trying to help women in distress.",Additional Comment,,,,,,,
P:1584067563977572352,,,@innovativetrad3 @shalomsureshm @Starboy2079 @AskAnshul How do you NOT know it. It’s not just an Indian event - they follow the same logic in UK and elsewhere too,Additional Comment,,,,,,,
P:1584067563977572352,,,@AskAnshul What the hell our @HMOIndia under @AmitShah doing???,Additional Comment,,,,,,,
P:1584067563977572352,,,@AskAnshul @amz360 Waiting for Bollywood to make a movie on this with Brahmins as the perpetrators and Usman saving the minors.,Additional Comment,,,,,,,
P:1584067563977572352,,,@AskAnshul Local administration and government are sleeping..!!! Without support of them..it’s not possible 👍🏻✅,Additional Comment,,,,,,,
P:1584067563977572352,,,@ShaikRa04272140 @AskAnshul Allah ke bande ...dalali kr rhe hain...par ye to khandani pesa h tumhara...Isis wale bhi yajidio ki ladkiya bech rhe the,Additional Comment,,,,,,,
P:1584067563977572352,,,@AskAnshul @MahuaMoitra can you raise your voice on this ??,Additional Comment,,,,,,,
P:1584067554665824256,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067537620570112,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067529298702336,,,RT @MinorityMjs: పవన్ కళ్యాణ్ గారి ఫ్యామిలీ మీద ఇంతా దారుణంగా మీ వైసీపీ నాయకుడు బోరుగడ్డ అనే వాడు మాట్లాడితే ఎక్కడా ఉన్నావు నువ్వు @padma_v…,Caption,,,,,,,
P:1584067465033977856,,,@AskAnshul It's a dream venture of Congress govt which is paying now,Caption,,,,,,,
P:1584067465033977856,,,@SureshS21753809 @AskAnshul Praise the scientists and people working at ISRO who have done a remarkable job inspite of budget cuts by your masters,Additional Comment,,,,,,,
P:1584067465033977856,,,@AskAnshul Anshul Bhai yeh Pakistan ka nahi hay hamara desh ka hay https://t.co/lwAtg9ZAk8,Additional Comment,,,,,,,
P:1584067465033977856,,,@NullPointerNone @AskAnshul 365 days there is elections in india,Additional Comment,,,,,,,
P:1584067465033977856,,,@SureshS21753809 @AskAnshul And we know why certain bhakts and their masters are called feku. Actions NOT words. Budget cuts are actions. Words from your masters don't mean shit,Additional Comment,,,,,,,
P:1584067465033977856,,,@AskAnshul It's a dream venture of Congress govt which is paying now,Additional Comment,,,,,,,
P:1584067465033977856,,,"@AskAnshul ISRO has forever been our pride!
Kudos to @isro !",Additional Comment,,,,,,,
P:1584067465033977856,,,@Phoenix11618103 @AskAnshul https://t.co/bXgxPiGi6y,Additional Comment,,,,,,,
P:1584067465033977856,,,@AskAnshul Don’t worry. Modi will hand over that inspiring legacy also to a private company one day.,Additional Comment,,,,,,,
P:1584067465033977856,,,"@SureshS21753809 @AskAnshul Considering that Modi ji has been slashing the ISRO budget since 2020, I am not sure how he is being praised",Additional Comment,,,,,,,
P:1584067465033977856,,,@NullPointerNone @AskAnshul What’s wrong with Nationalism?,Additional Comment,,,,,,,
P:1584067454224912389,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067451637338117,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067420674613248,,,"RT @sunandasaxena: Great Jai Siya Ram 🙏
Awesome view  
Wishing everyone love and peace for #Diwali2022",Caption,,,,,,,
P:1584067385023090688,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067284233961472,,,"RT @AskAnshul: Now, The Bell House deleted tweet

Diwali party organised to raise funds for Pakistan, proceeds go to Alkhidmat Foundation…",Caption,,,,,,,
P:1584067194878840832,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067170136268800,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067109327319040,,,RT @shalomsureshm: @Starboy2079 @AskAnshul Probably none must have been from his own religion. They work communally every step of their way…,Caption,,,,,,,
P:1584067016117596161,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584066994512416769,,,Mini Diwali! https://t.co/Lyf3GtvRzo,Caption,,,,,,,
P:1584066969158168576,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584066949948243968,,,"RT @sunandasaxena: Great Jai Siya Ram 🙏
Awesome view  
Wishing everyone love and peace for #Diwali2022",Caption,,,,,,,
P:1584066939147943936,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584066912254066689,,,"@DOpolitics_in @CPDelhi @DelhiPolice @KapilMishra_IND @UnSubtleDesi @AmitShahOffice @AmarUjalaNews @AmitShah @LtGovDelhi @AskAnshul @AshwiniUpadhyay @
No FIR , No Judiciary involved....police constables passing judgements and mocking democracy",Caption,,,,,,,
P:1584066912254066689,,,"@DOpolitics_in @CPDelhi @DelhiPolice @KapilMishra_IND @UnSubtleDesi @AmitShahOffice @AmarUjalaNews @AmitShah @LtGovDelhi @AskAnshul @AshwiniUpadhyay @
No FIR , No Judiciary involved....police constables passing judgements and mocking democracy",Additional Comment,,,,,,,
P:1584066822957301760,,,"RT @AskAnshul: Now, The Bell House deleted tweet

Diwali party organised to raise funds for Pakistan, proceeds go to Alkhidmat Foundation…",Caption,,,,,,,
P:1584066779889836032,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584066727411081217,,,"@AskAnshul ISRO has forever been our pride!
Kudos to @isro !",Caption,,,,,,,
P:1584066727411081217,,,@AskAnshul Yeh sab Nehru ki ghalti hai,Additional Comment,,,,,,,
P:1584066727411081217,,,@SureshS21753809 @AskAnshul Praise the scientists and people working at ISRO who have done a remarkable job inspite of budget cuts by your masters,Additional Comment,,,,,,,
P:1584066727411081217,,,@AskAnshul Anshul Bhai yeh Pakistan ka nahi hay hamara desh ka hay https://t.co/lwAtg9ZAk8,Additional Comment,,,,,,,
P:1584066727411081217,,,@NullPointerNone @AskAnshul 365 days there is elections in india,Additional Comment,,,,,,,
P:1584066727411081217,,,@SureshS21753809 @AskAnshul And we know why certain bhakts and their masters are called feku. Actions NOT words. Budget cuts are actions. Words from your masters don't mean shit,Additional Comment,,,,,,,
P:1584066727411081217,,,@AskAnshul It's a dream venture of Congress govt which is paying now,Additional Comment,,,,,,,
P:1584066727411081217,,,"@AskAnshul ISRO has forever been our pride!
Kudos to @isro !",Additional Comment,,,,,,,
P:1584066727411081217,,,@Phoenix11618103 @AskAnshul https://t.co/bXgxPiGi6y,Additional Comment,,,,,,,
P:1584066727411081217,,,@AskAnshul Don’t worry. Modi will hand over that inspiring legacy also to a private company one day.,Additional Comment,,,,,,,
P:1584066727411081217,,,"@SureshS21753809 @AskAnshul Considering that Modi ji has been slashing the ISRO budget since 2020, I am not sure how he is being praised",Additional Comment,,,,,,,
P:1584066721144791040,,,"RT @AskAnshul: Now, The Bell House deleted tweet

Diwali party organised to raise funds for Pakistan, proceeds go to Alkhidmat Foundation…",Caption,,,,,,,
P:1584066677272064000,,,"RT @AskAnshul: Now, The Bell House deleted tweet

Diwali party organised to raise funds for Pakistan, proceeds go to Alkhidmat Foundation…",Caption,,,,,,,
P:1584066671056416768,,,RT @PoliticalEagles: @AskAnshul @APPOLICE100 @NCWIndia @sharmarekha Thousands of such YSRCP Rowdies freely roaming in AP..infact they are t…,Caption,,,,,,,
P:1584066657273925632,,,"RT @AskAnshul: Black Day #PakRaiders1947

22 October 1947: Pakistan Army launched ‘Operation Gulmarg’ to snatch J&amp;K

20 Lashkars (tribal mi…",Caption,,,,,,,
P:1584066593612795904,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584066591892787200,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584066531679698944,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
